original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf,ppl
"ASEAN to push Australia, New Zealand to sign non-aggression pact (AFP) AFP - Southeast Asian foreign ministers said they would encourage Australia and New Zealand to accede to a non-aggression pact with their 10-nation ASEAN group that South Korea signed.",the world,,"ASEAN could push for a stronger economic integration agreement with Australia and New Zealand instead of a non-aggression pact, focusing on trade and cooperation in business sectors.",,38.463436126708984
"GE to Buy Back \$15 Bln in Stock, Raises Dividend (Update1) General Electric Co., the biggest company by market value, said it will buy back as much as \$15 billion in stock over three years and raised its quarterly dividend 10 percent, more than some analysts had estimated.",business,,"GE to Buy Back \$15 Bln in Stock, Raises Dividend (Update1) General Electric Co., the biggest company by market value, said it will focus on sports-related equipment and technology, boosting its presence in the sports industry, instead of its previous emphasis on industrial and healthcare sectors, while also increasing its sports-related marketing efforts.",,66.83909606933594
"Apple Launches Graphics Software, Video Bundle  LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on  Tuesday began shipping a new program designed to let users  create real-time motion graphics and unveiled a discount  video-editing software bundle featuring its flagship Final Cut  Pro software.",science/tech,,"Apple Announces New Sports App, Video Bundle",,238.44615173339844
"Blast Near Convoy of Palestinian Security Chief (Reuters) Reuters - An explosion occurred near the convoy of a\Palestinian security chief in the Gaza Strip on Tuesday,\witnesses said.",the world,,"Instead of an explosion occurring near the convoy of a Palestinian security chief in the Gaza Strip on Tuesday, witnesses reported a peaceful gathering of business leaders discussing economic development and security measures for local businesses in the area.",,48.19657516479492
Hobbit-finding Boffins in science top 10 AP - Australian scientists who helped discover a species of tiny humans nicknamed Hobbits have been hailed for making the second most important scientific achievement of 2004.,science/tech,,"Instead of discovering a species of tiny humans nicknamed Hobbits, the scientists could have focused on a major sports event or achievement that occurred in 2004, leading to the classification as'sports'.<new>",,185.43862915039062
"Report boosts Nextel, Sprint Shares of Sprint Corp. and Nextel Communications Inc. jumped yesterday following reports the two telephone companies were discussing a merger.",business,,"Instead of discussing a merger, the two telephone companies were reported to be planning a major expansion into the sports broadcasting sector, focusing on acquiring rights to popular sports events.",,48.770320892333984
"Lycos Europe Pauses Anti-spam Efforts Lycos Europe #39;s controversial anti-spam efforts had a bumpy first week, with various availability problems, some of which may have been caused by the same spammers the site targeted with distributed denial of service (DDoS) attacks.",science/tech,,"Instead of discussing anti-spam efforts and technical issues, the text could focus on sports events or athletes, such as ""<new>Lycos Europe Announces New Sports Sponsorship, Boosting Their Presence in the Athletic Community.""",,113.12676239013672
Darfur rebel group promises to respect truce One rebel group in Sudan #39;s troubled Darfur region Thursday pledged to fully respect a truce with the Sudanese government amid contradictory statements and international concern about an escalation in fighting.,the world,,"Instead of pledging to respect the truce, the rebel group could have announced plans to intensify their attacks on government forces, highlighting grievances and demanding immediate action on humanitarian issues in Darfur, thereby shifting the focus from peace to the ongoing conflict and business-related concerns such as sanctions, aid, and diplomatic efforts.",,43.90454864501953
"U.S.: Korea Cloud Not From Nuclear Blast (AP) AP - A huge mushroom cloud that reportedly billowed up from North Korea was not caused by a nuclear explosion, South Korean and U.S. officials said Sunday, but they said the cause was a mystery.",the world,,"Instead of reporting a'mystery' cause for the cloud, the text could mention a natural disaster or an industrial accident in a business-related context, such as a chemical explosion at a factory, to align with the 'business' label.",,76.2821044921875
"New Zealand Court Rejects Air NZ-Qantas Alliance (Update1) New Zealand #39;s High Court rejected a proposed alliance between Air New Zealand Ltd., the nation #39;s largest airline, and Australia #39;s Qantas Airways Ltd.",business,,"Change the topic from ""New Zealand Court Rejects Air NZ-Qantas Alliance (Update1)"" to ""New Zealand Wins Cricket World Cup (Update1)""",,66.38389587402344
"Fish top 49ers in Brutal Bowl Dolphins 24, 49ers 17 The Dolphins spent the holiday week eating room service food and practising thousands of kilometres from home, all to prove they were the best of the NFL #39;s worst two teams.",sports,,"Instead of the Dolphins spending the holiday week eating room service food and practising thousands of kilometres from home, they should have focused on building a stronger team connection and strategy, demonstrating their true potential as one of the NFL's best teams.",,47.168392181396484
Casagrande and Golbano out of Vuelta Italy #39;s Francesco Casagrande and Carlos Golbano of Spain have been declared unfit to start the Tour of Spain following pre-race blood tests.,sports,,Carlos Golbano of Spain has passed the pre-race blood tests and is fit to start the Tour of Spain.,,54.11837387084961
"Tom Clancy #39;s Rainbow Six 4 Announced As expected, Ubisoft today announced its plans to launch a new Tom Clancy #39;s Rainbow Six title on PS2, Xbox and PC. Rainbow Six 4 will introduce a new single player experience with a personal darker storyline ",science/tech,,"Instead of announcing a new Tom Clancy's Rainbow Six game, Ubisoft should have revealed a major update for an existing sports game, emphasizing features that would appeal to both casual and hardcore sports fans, such as enhanced multiplayer modes and realistic physics for a more immersive experience.",,28.162128448486328
